osmid,y,x,highway,street_count,lon,lat,elevation,ref,geometry
1521367261,5032712.406893005,725637.9349044682,,3,11.8836021,45.4115228,13.376,,POINT (725637.9349044682 5032712.406893005)
1620504669,5032703.145236923,725673.093086513,,3,11.8840466,45.4114282,11.712,,POINT (725673.093086513 5032703.145236923)
695702452,5031665.614409043,726121.8473400327,,3,11.8892983,45.4019561,12.515,,POINT (726121.8473400327 5031665.614409043)
5528443554,5031721.0209336765,726090.2590664704,,3,11.8889206,45.4024644,12.822,,POINT (726090.2590664704 5031721.0209336765)
6205726524,5031741.5749294115,726081.5198269773,,4,11.8888185,45.402652,12.931,,POINT (726081.5198269773 5031741.5749294115)
5528498935,5031894.617223697,725963.6223519351,,3,11.8873841,45.4040659,14.544,,POINT (725963.6223519351 5031894.617223697)
6611509043,5031905.548678454,725957.0315600971,,3,11.887305,45.4041663,13.962,,POINT (725957.0315600971 5031905.548678454)
695702421,5031131.019890055,724300.6686703684,,3,11.8658142,45.3977361,13.727,,POINT (724300.6686703684 5031131.019890055)
860812965,5031794.041461689,726049.8341270734,,1,11.8884382,45.4031339,13.098,,POINT (726049.8341270734 5031794.041461689)
9721030870,5031796.9066280695,726055.5847054098,,3,11.8885129,45.4031578,13.022,,POINT (726055.5847054098 5031796.9066280695)
6205726525,5031770.108415118,726069.171433708,,4,11.888674,45.4029125,13.219,,POINT (726069.171433708 5031770.108415118)
6205726527,5031795.5701279305,726056.1577384813,,3,11.8885196,45.4031456,13.067,,POINT (726056.1577384813 5031795.5701279305)
3898652540,5030970.082341693,724316.7964546105,,3,11.8659468,45.3962841,13.232,,POINT (724316.7964546105 5030970.082341693)
3898652533,5030962.754706863,724308.7584244738,,3,11.8658409,45.3962208,14.036,,POINT (724308.7584244738 5030962.754706863)
695702432,5030730.794135955,725263.25654098,,4,11.8779145,45.393829,12.506,,POINT (725263.25654098 5030730.794135955)
6677054048,5030693.151184671,725282.1907091469,,3,11.8781389,45.3934845,12.727,,POINT (725282.1907091469 5030693.151184671)
5351343624,5030742.822818386,725286.3690841818,crossing,4,11.8782149,45.3939297,12.549,,POINT (725286.3690841818 5030742.822818386)
4852637184,5030706.459822357,725315.2657655844,,1,11.878567,45.3935935,11.6,,POINT (725315.2657655844 5030706.459822357)
4266055389,5030747.901075466,725292.127932056,,3,11.8782907,45.3939735,12.417,,POINT (725292.127932056 5030747.901075466)
5351343014,5030745.392062998,725293.1973983138,,4,11.8783032,45.3939506,12.448,,POINT (725293.1973983138 5030745.392062998)
695702440,5032721.14857366,725535.5413671613,,3,11.8822992,45.4116344,13.387,,POINT (725535.5413671613 5032721.14857366)
9727119229,5032729.246477584,725526.8520896926,,3,11.882192,45.41171,13.112,,POINT (725526.8520896926 5032729.246477584)
7063609013,5032754.747892953,725554.0097405183,,1,11.8825503,45.4119305,13.045,,POINT (725554.0097405183 5032754.747892953)
9727119227,5032733.292675216,725512.5025160599,,3,11.8820107,45.411751,13.117,,POINT (725512.5025160599 5032733.292675216)
695702582,5032672.863332413,725484.1052311674,,4,11.8816206,45.4112169,14.482,,POINT (725484.1052311674 5032672.863332413)
1988158749,5032474.033488891,725652.6834275245,,3,11.8836812,45.4093751,13.723,,POINT (725652.6834275245 5032474.033488891)
2678029394,5032542.664230987,725605.7967214268,,3,11.8831142,45.4100072,12.831,,POINT (725605.7967214268 5032542.664230987)
1988158748,5032439.207712946,725673.8340773226,,3,11.8839352,45.4090552,12.778,,POINT (725673.8340773226 5032439.207712946)
772815033,5032742.950602978,725409.8574958555,,4,11.880705,45.4118709,13.613,,POINT (725409.8574958555 5032742.950602978)
772814827,5032737.517728256,725407.2473403374,,4,11.8806692,45.4118229,13.607,,POINT (725407.2473403374 5032737.517728256)
772814795,5032731.989637576,725404.7737834941,,4,11.8806351,45.411774,13.671,,POINT (725404.7737834941 5032731.989637576)
5528443558,5031528.213004149,726204.1224322831,crossing,4,11.8902852,45.4006943,10.65,,POINT (726204.1224322831 5031528.213004149)
4014793407,5031596.009893881,726245.8349194345,,1,11.8908486,45.4012903,12.407,,POINT (726245.8349194345 5031596.009893881)
5351343622,5030779.670106332,725375.3973728344,,3,11.8793677,45.3942323,13.143,,POINT (725375.3973728344 5030779.670106332)
5351343635,5030775.582282328,725373.380684669,,3,11.8793401,45.3941962,13.124,,POINT (725373.380684669 5030775.582282328)
695702533,5031010.035470134,725548.2359688105,,3,11.8816784,45.3962476,12.004,,POINT (725548.2359688105 5031010.035470134)
5284190877,5031431.318566908,726319.3152078199,,3,11.8917107,45.399786,11.579,,POINT (726319.3152078199 5031431.318566908)
6618325009,5031419.981750551,726285.861287504,,3,11.8912786,45.3996949,10.9,,POINT (726285.861287504 5031419.981750551)
5284190875,5031464.77093391,726247.02736801,,3,11.8908036,45.4001101,11.083,,POINT (726247.02736801 5031464.77093391)
3898652539,5030967.876927518,724306.7263665467,,3,11.8658173,45.3962675,14.175,,POINT (724306.7263665467 5030967.876927518)
958816513,5030725.135052286,725246.2406318216,,3,11.8776948,45.3937836,13.159,,POINT (725246.2406318216 5030725.135052286)
6546740363,5030658.64307061,725287.705059692,,1,11.8781935,45.3931725,13.804,,POINT (725287.705059692 5030658.64307061)
7062987072,5032578.868405316,725590.8183152624,,3,11.8829396,45.4103375,12.032,,POINT (725590.8183152624 5032578.868405316)
772814882,5032792.66895379,725303.5607546233,,4,11.879371,45.4123521,13.534,,POINT (725303.5607546233 5032792.66895379)
772814978,5032748.783200972,725411.826540024,,3,11.8807328,45.4119227,13.633,,POINT (725411.826540024 5032748.783200972)
772815078,5032787.570068117,725301.2676316901,,4,11.8793394,45.412307,13.707,,POINT (725301.2676316901 5032787.570068117)
697878231,5029577.1898107845,724688.7922646239,,3,11.8700592,45.3836427,12.322,,POINT (724688.7922646239 5029577.1898107845)
697878341,5029499.257762584,724800.9468906082,,3,11.8714545,45.3829061,13.892,,POINT (724800.9468906082 5029499.257762584)
697878225,5029539.907898738,724665.2115041879,,1,11.8697414,45.3833151,13.047,,POINT (724665.2115041879 5029539.907898738)
5679504210,5029536.981015978,724585.3539163107,,3,11.8687213,45.3833144,12.103,,POINT (724585.3539163107 5029536.981015978)
