from,to,length_km,estimated_flow
53,69,269.39728304234757,2.0
54,69,186.17162926797698,8.0
55,69,177.57812074556313,23.980000000000004
56,69,200.4390144990485,4.0
57,69,121.51431446054056,18.0
58,69,151.43371509024857,548.9000000000001
59,69,127.23547356099019,16.0
60,69,88.6761428961602,68.04
61,69,99.97420910849904,50.04
62,69,100.56910304209349,22.0
63,69,139.81003349368737,87.17999999999996
64,69,137.99032856106714,14.0
65,69,198.0247101978918,36.82
66,69,64.57462903677266,1147.48
67,69,81.29734801456698,2058.34
68,69,41.861341348155094,34208.30000000002
69,69,0.0,323452.299999999
70,69,55.07727083923671,5397.520000000001
71,69,116.42779055617959,822.0600000000001
72,69,237.36435894110502,229.38
73,69,293.791844737499,52.379999999999995
74,69,323.87938047487114,18.580000000000002
76,69,217.35584024223232,12.0
77,69,251.21190490243453,10.84
94,69,51.36692747159075,609.6400000000001
99,69,258.0208336751875,8.0
109,69,129.40438437766662,34.62
110,69,181.70181578663838,111.57999999999998
35,56,269.0321000120144,2.0
36,56,251.08049714982562,2.0
37,56,229.06808067288972,39.879999999999995
38,56,263.05279489402153,2.0
40,56,179.2876455009716,2.0
41,56,152.18963412703502,10.0
42,56,152.8912905979875,6.0
43,56,132.6723372343569,6.0
44,56,137.9742611085221,2.0
45,56,259.3413852288259,2.0
47,56,195.19168964420723,4.0
48,56,165.09578723540594,2.0
49,56,147.6485825494111,6.68
51,56,123.80418388776245,16.84
52,56,95.91424926709708,141.56
53,56,73.64002023531161,584.34
54,56,83.82388396622686,182.68000000000004
55,56,40.62551864609693,3250.780000000001
56,56,0.0,244035.82000000018
57,56,79.66277004560753,1093.9199999999998
58,56,73.30221294471836,7558.319999999994
59,56,146.0976067381291,50.62
60,56,156.2194181704706,94.48
61,56,224.5836567633527,44.620000000000005
62,56,264.3258534745591,2.0
63,56,262.98230351275663,155.6
64,56,303.27980374242264,6.0
65,56,349.29227129674837,4.0
66,56,137.45839020534507,10.0
67,56,144.45963089639645,4.0
68,56,164.2579327194212,4.0
91,56,326.09352349391236,4.0
94,56,205.74464477812003,4.0
99,56,171.4268398093493,4.9
100,56,184.89749622146374,2.0
109,56,149.7104969091164,2.0
36,44,282.2354732216016,4.4
37,44,247.27202061712467,26.9
38,44,251.96324658296757,2.0
39,44,207.45797129409954,18.0
40,44,177.25904056760612,2.0
41,44,115.28453787543444,46.36
42,44,75.83075951711119,350.26
43,44,42.265317555110144,513.2999999999997
44,44,0.0,179744.36000000036
48,44,210.72001685522034,9.48
51,44,155.6139197744054,6.0
52,44,174.31911927628258,4.0
53,44,189.26224522014175,2.0
54,44,85.78291322776573,41.3
55,44,100.36027355816026,4.0
56,44,137.9742611085221,2.0
57,44,74.97823572391343,133.98
58,44,134.41140094806173,61.53999999999999
59,44,165.76168795197606,4.0
60,44,141.59017653451465,2.0
61,44,192.54746761230356,8.0
62,44,208.49960155330288,4.0
63,44,236.6156500875812,17.4
64,44,247.58453821637468,20.0
65,44,306.1990596140744,30.14
66,44,87.32960314952786,138.0
67,44,30.447620009609523,11978.28
68,44,71.20741291249479,379.88000000000005
69,44,111.04217519534971,134.98
70,44,166.11388110812655,13.440000000000001
71,44,223.94014903634616,25.339999999999996
72,44,343.87690231855447,15.24
99,44,146.98210292800064,2.0
109,44,23.552824928668088,4534.639999999999
110,44,289.2326409180167,0.0
37,63,468.3645540856032,0.0
42,63,311.7353753921575,2.0
43,63,276.4466089638793,10.0
44,63,236.6156500875812,7.2
48,63,415.40659123887156,8.34
51,63,362.7930184298033,2.0
52,63,353.8861279079407,2.0
54,63,289.1456030175693,16.0
55,63,260.74328004996494,6.0
56,63,262.98230351275663,16.0
57,63,205.76777462034093,6.0
58,63,190.68440014730925,993.3800000000006
59,63,119.79787882251911,2966.400000000001
60,63,109.22038078993428,692.8599999999999
61,63,44.21822003745215,75663.56000000003
62,63,55.94556019671054,7654.659999999999
63,63,0.0,2434750.639999987
64,63,63.986922758689445,22737.24
65,63,87.78368579160477,43252.42000000003
66,63,153.14749332124632,172.0
67,63,206.8483526748063,12.940000000000001
68,63,168.22412144130087,15.14
69,63,139.81003349368737,37.06
70,63,102.24930561395469,176.32
71,63,128.33937259770286,192.1
72,63,204.02631237342797,72.60000000000002
73,63,245.01762321845234,25.4
74,63,285.30759711571625,42.42
75,63,335.000513311929,2.0
76,63,136.40628658028956,351.93999999999994
77,63,183.37325331787395,29.66
78,63,221.27993342098685,141.36
79,63,284.8201784148366,8.0
82,63,337.1884034312476,9.780000000000001
83,63,316.5074465863944,4.0
94,63,89.93299276177599,422.20000000000005
101,63,290.3631823472101,4.0
109,63,258.7981882493097,0.0
110,63,158.64324939724207,61.900000000000006
37,68,316.4492674814491,30.0
40,68,247.04234971207242,2.0
41,68,186.02620093040278,12.0
42,68,146.9228693209522,33.8
43,68,113.23795986708262,44.7
44,68,71.20741291249479,278.6400000000001
51,68,219.199124057328,2.0
52,68,227.95028736786279,2.0
53,68,230.701733825461,2.0
54,68,144.35552263239342,25.28
55,68,138.04103311809212,12.420000000000002
57,68,84.60324816752122,20.0
58,68,125.400764103496,37.22
59,68,122.2576960227945,11.66
60,68,87.97658656600589,24.0
61,68,124.90563257230328,36.88
62,68,137.31067859759787,2.0
63,68,168.22412144130087,81.85999999999999
64,68,176.40714606782993,4.0
65,68,235.05697633558998,8.0
66,68,40.45596130775174,2497.6799999999985
67,68,40.79995979576954,9455.300000000003
68,68,0.0,248633.5800000001
69,68,41.861341348155094,25746.479999999992
70,68,96.10213365099493,397.97999999999985
71,68,158.11991132078373,502.32
72,68,279.0527285110822,16.560000000000002
73,68,335.60873718732694,11.280000000000001
76,68,257.9012430409568,115.0
77,68,292.76318459312694,6.0
94,68,79.09015747256105,72.0
99,68,217.756546569023,4.0
109,68,91.65972747321332,55.08
110,68,223.47603169973365,20.380000000000003
39,66,283.93523594316986,6.38
40,66,249.97210799928598,0.0
41,66,193.12981756731656,8.2
42,66,159.9928014678548,10.36
43,66,124.38511202770111,20.1
44,66,87.32960314952786,111.10000000000001
48,66,268.1775347744021,37.84
51,66,213.7509921792249,14.0
52,66,213.56913980477958,4.0
53,66,208.45871181914634,4.0
54,66,138.5152758494701,22.68
55,66,119.39796135053406,54.5
56,66,137.45839020534507,26.0
57,66,61.17160981426968,3377.740000000001
58,66,87.81057962226994,2785.6799999999985
59,66,84.16452666225894,49.78
60,66,54.62877047299989,1212.5600000000002
61,66,109.0436914735732,92.52
62,66,135.6870460637381,4.0
63,66,153.14749332124632,82.82000000000002
64,66,175.96814256190942,47.18
65,66,230.0865784818105,97.89999999999999
66,66,0.0,251542.07999999993
67,66,61.100769073888586,3267.3599999999997
68,66,40.45596130775174,2930.2199999999993
69,66,64.57462903677266,1103.6599999999999
70,66,107.27067305211628,44.62
71,66,174.75309713489386,54.33999999999999
72,66,294.16661604714375,0.0
76,66,261.14588823428113,10.0
77,66,300.29864240447637,4.0
94,66,73.78100350669898,1191.2000000000003
99,66,224.2347548986302,5.7
109,66,110.74705475124233,10.0
110,66,238.24911293799573,2.0
40,60,295.87559154728604,8.0
41,60,242.4369881001353,6.0
42,60,212.38871997614703,2.0
43,60,176.7835060658354,2.0
44,60,141.59017653451465,2.0
48,60,306.24925033447624,11.74
49,60,303.8474254727089,4.0
50,60,315.4420508268682,2.0
51,60,254.00762828592138,16.0
53,60,229.8497925021981,2.0
54,60,181.32829330957924,63.38
55,60,151.5288734340699,58.5
56,60,156.2194181704706,53.08
57,60,97.21389144430556,40.0
58,60,87.25605631317877,9136.73999999999
59,60,38.68624899704102,6435.4000000000015
60,60,0.0,389235.8199999999
61,60,68.5054337731033,7134.340000000002
62,60,109.95363825237169,118.36
63,60,109.22038078993428,804.0999999999993
64,60,147.6880282129583,42.0
65,60,193.5955651534528,117.39999999999999
66,60,54.62877047299989,1802.52
67,60,115.67044805948113,18.0
68,60,87.97658656600589,16.0
69,60,88.6761428961602,16.0
70,60,103.92096385592417,98.48
71,60,169.407529132995,9.64
72,60,280.71551239268916,4.0
76,60,233.1930575794321,2.0
94,60,59.6388296743661,1333.58
99,60,272.71026201755177,9.32
100,60,327.7774560714894,2.0
109,60,165.10178440422249,8.0
110,60,226.34169464017174,13.84
41,70,281.3970064012779,2.0
44,70,166.11388110812655,6.0
54,70,239.26172181269547,7.28
55,70,226.16509170765946,0.0
58,70,185.05261319527048,130.32
59,70,139.62722683379337,9.379999999999999
60,70,103.92096385592417,37.4
61,70,74.63664987745966,210.52
62,70,51.52238423612914,2544.38
63,70,102.24930561395469,110.15999999999998
64,70,84.71465914317572,208.7
65,70,145.6227059517332,85.22
66,70,107.27067305211628,41.2
67,70,136.25363076515276,17.4
68,70,96.10213365099493,84.64
69,70,55.07727083923671,1927.4400000000007
70,70,0.0,185712.12
71,70,68.0668737074578,3791.22
72,70,186.92808984335278,32.34
73,70,242.0202453708036,2.0
74,70,274.2772867993939,2.0
76,70,162.281501355296,12.0
77,70,196.76505963268835,5.24
78,70,272.0167051186059,2.0
94,70,44.356753719818016,2816.079999999999
110,70,130.99457174270697,19.54
41,94,262.2427019496714,2.0
54,94,211.84288181725285,2.0
56,94,205.74464477812003,2.0
57,94,134.07655535584686,2.0
58,94,142.88721040942778,69.04000000000002
59,94,95.47688168951458,56.24
60,94,59.6388296743661,563.0199999999999
61,94,48.655270083375015,3401.3600000000006
62,94,61.97747201782947,91.34
63,94,89.93299276177599,185.08000000000004
64,94,102.2621702182706,32.0
65,94,157.9544018086015,66.0
66,94,73.78100350669898,264.38
67,94,118.97253464238875,7.960000000000001
68,94,79.09015747256105,7.56
69,94,51.36692747159075,267.88
70,94,44.356753719818016,1918.0599999999995
71,94,110.29729925760117,44.6
73,94,277.8905523489426,2.0
74,94,312.44164233668744,3.38
76,94,187.38376823180445,4.0
77,94,227.16679392724552,2.0
78,94,291.42868436174507,4.0
94,94,0.0,64863.76
99,94,293.8326458980814,0.0
42,62,284.22774439884637,32.58
43,62,250.36166932894423,2.0
56,62,264.3258534745591,4.0
58,62,197.19297343400484,111.00000000000001
59,62,136.27432421964667,16.0
60,62,109.95363825237169,40.660000000000004
61,62,49.657926799483356,5074.860000000002
62,62,0.0,215831.9800000001
63,62,55.94556019671054,2197.7600000000016
64,62,40.287486507130566,10728.4
65,62,97.81779900961669,483.14000000000004
68,62,137.31067859759787,7.5
69,62,100.56910304209349,9.780000000000001
70,62,51.52238423612914,456.48
71,62,75.55880933108992,248.32000000000002
72,62,172.18923402537365,43.3
73,62,221.51620586756096,0.0
74,62,258.4567887179928,6.0
75,62,314.30484991474935,4.0
76,62,125.79595584012893,18.0
77,62,167.19215812054745,2.0
78,62,229.75803373829436,6.0
94,62,61.97747201782947,18.0
110,62,119.72845301662647,10.76
42,64,323.1029387100761,3.04
43,64,289.63719870814174,4.0
56,64,303.27980374242264,2.0
57,64,235.56908182322567,2.0
58,64,234.74786633822677,66.06
59,64,170.11182508132293,24.66
60,64,147.6880282129583,20.0
61,64,81.83001077648939,929.6199999999999
62,64,40.287486507130566,4612.9400000000005
63,64,63.986922758689445,6463.780000000002
64,64,0.0,317819.8200000001
65,64,61.05219683403003,5504.780000000002
66,64,175.96814256190942,19.22
67,64,217.20662341041617,21.18
68,64,176.40714606782993,2.0
70,64,84.71465914317572,49.58
71,64,74.45886781250573,766.5199999999999
72,64,141.4595105884624,84.33999999999999
73,64,186.453699457132,0.0
74,64,225.2070390739542,0.0
75,64,278.4641002373047,6.0
76,64,85.94733155691758,432.0
77,64,128.99838711251047,9.24
78,64,189.86524046788125,16.36
79,64,261.60177587932486,4.0
94,64,102.2621702182706,20.8
109,64,267.1001658766734,2.0
110,64,94.65886283033876,16.96
42,71,295.1583481407039,13.4
43,71,265.5485038836508,6.0
44,71,223.94014903634616,2.0
58,71,252.7453364193027,98.02
59,71,202.49087088909238,8.0
60,71,169.407529132995,46.0
61,71,122.68871403475512,45.28
62,71,75.55880933108992,386.94
63,71,128.33937259770286,95.25999999999998
64,71,74.45886781250573,890.6
65,71,125.31790391217693,74.35999999999999
66,71,174.75309713489386,12.0
67,71,195.7923674155237,24.4
68,71,158.11991132078373,85.30000000000003
69,71,116.42779055617959,91.9
70,71,68.0668737074578,666.06
71,71,0.0,506411.95999999973
72,71,120.94101586293439,1506.38
73,71,177.6618336468736,71.96
74,71,207.60342311484766,29.319999999999993
75,71,269.05874615683416,68.7
76,71,117.3962749466187,986.9000000000001
77,71,140.68922197388483,12.0
78,71,229.336919703767,2.0
94,71,110.29729925760117,24.9
99,71,369.3032278519483,6.96
109,71,238.92150170254413,4.0
110,71,65.453325505745,5336.940000000002
42,72,413.17645939205244,0.0
44,72,343.87690231855447,2.0
58,72,367.20089153165986,22.159999999999997
59,72,308.43828306358046,2.0
61,72,220.76402593150033,43.5
62,72,172.18923402537365,22.0
63,72,204.02631237342797,214.56000000000003
64,72,141.4595105884624,40.0
65,72,140.15542208048046,28.54
67,72,316.32501833100014,5.02
68,72,279.0527285110822,6.32
69,72,237.36435894110502,11.44
70,72,186.92808984335278,2.0
71,72,120.94101586293439,2346.4599999999996
72,72,0.0,1102445.360000005
73,72,57.91327120569668,12437.320000000002
74,72,87.49585902926246,10850.18000000001
75,72,148.11783115020788,3021.120000000001
76,72,86.56767005815198,450.58000000000015
77,72,57.75948663170448,3334.46
78,72,156.8429318773002,133.86
79,72,228.20035627566187,14.0
80,72,306.64971664909865,6.0
101,72,196.4504577269054,5.8
102,72,262.20184989635675,6.0
110,72,55.945258560394926,29260.019999999993
43,65,347.92472713798287,2.0
44,65,306.1990596140744,2.0
55,65,344.12926528827904,2.0
56,65,349.29227129674837,4.0
57,65,287.34256036470094,6.0
58,65,277.7203344820896,124.30000000000003
59,65,207.52305998258262,88.88
60,65,193.5955651534528,18.0
61,65,125.14772334908638,2063.38
62,65,97.81779900961669,882.5
63,65,87.78368579160477,33686.66
64,65,61.05219683403003,14362.7
65,65,0.0,888595.040000001
66,65,230.0865784818105,4.0
67,65,275.75147010891015,2.0
68,65,235.05697633558998,0.0
69,65,198.0247101978918,17.66
70,65,145.6227059517332,24.0
71,65,125.31790391217693,54.04
72,65,140.15542208048046,239.96000000000004
73,65,168.21726679630842,45.56
74,65,210.2618223289929,22.0
75,65,253.49467165217763,120.25999999999999
76,65,56.75589295790423,2426.0000000000014
77,65,103.49580961413265,52.0
78,65,135.28407770276456,356.91999999999996
79,65,203.50682974904385,19.080000000000002
80,65,254.9163217123561,4.0
83,65,268.61264647405517,4.0
94,65,157.9544018086015,22.06
101,65,203.95259088690887,2.0
102,65,217.69103559111727,4.0
109,65,326.4141159713057,2.0
110,65,113.98271754460163,60.08
44,59,165.76168795197606,2.0
47,59,339.1358156562213,2.0
48,59,305.9790149854725,2.0
49,59,291.0523301229293,60.0
50,59,307.56996910331014,16.0
51,59,256.8208103362816,2.0
52,59,240.2839840186661,2.0
54,59,188.89847271746652,10.0
55,59,151.70172692717418,32.82
56,59,146.0976067381291,184.82
57,59,106.45430405557558,91.32000000000002
58,59,72.79881961190239,24191.58000000006
59,59,0.0,435034.07999999996
60,59,38.68624899704102,3482.620000000002
61,59,88.3411702730585,4355.82
62,59,136.27432421964667,43.620000000000005
63,59,119.79787882251911,1283.2399999999984
64,59,170.11182508132293,23.78
65,59,207.52305998258262,100.82000000000001
66,59,84.16452666225894,56.64
68,59,122.2576960227945,13.740000000000002
69,59,127.23547356099019,6.0
70,59,139.62722683379337,4.0
71,59,202.49087088909238,8.059999999999999
72,59,308.43828306358046,0.0
73,59,356.40489681975373,2.0
76,59,253.01828989615882,2.0
77,59,298.43679883810654,2.0
78,59,340.61297970390564,6.0
94,59,95.47688168951458,10.0
110,59,255.61948467669646,5.34
46,104,357.77101577589883,0.0
47,104,364.24982923733074,2.0
53,104,265.1669251556516,0.0
58,104,296.7253452290879,6.0
90,104,58.449218033199735,4970.32
91,104,65.83915323108985,2384.7799999999997
92,104,168.82628788344766,63.44
95,104,112.11699858259541,188.0
104,104,0.0,130661.74000000008
105,104,112.53935350492124,44.0
106,104,155.03391568478466,21.28
107,104,197.41040392905083,14.34
56,90,339.68695572906495,0.0
58,90,354.8308598336642,2.0
90,90,0.0,281826.1999999994
91,90,62.24790410904853,1082.5000000000002
92,90,144.1879937121178,115.47999999999999
95,90,71.1437422617853,682.96
104,90,58.449218033199735,1877.6799999999992
105,90,106.69590707448523,18.0
106,90,118.2007136692909,100.69999999999999
107,90,157.8894513270947,12.42
58,76,319.90024892110534,70.14
59,76,253.01828989615882,4.0
60,76,233.1930575794321,2.0
61,76,165.90201906132836,70.84
62,76,125.79595584012893,34.0
63,76,136.40628658028956,323.56000000000006
64,76,85.94733155691758,1211.72
65,76,56.75589295790423,3322.58
68,76,257.9012430409568,10.620000000000001
69,76,217.35584024223232,4.0
70,76,162.281501355296,12.0
71,76,117.3962749466187,3702.6600000000008
72,76,86.56767005815198,976.5200000000003
73,76,111.67413267922349,115.9
74,76,153.5854202544345,23.88
75,76,199.0088513019608,24.34
76,76,0.0,312938.1999999996
77,76,47.51849048118334,4028.0
78,76,112.22115926433827,1797.94
79,76,187.71469804303143,36.0
80,76,253.93863664395448,8.0
83,76,287.72084314105496,10.0
101,76,174.56682278989172,4.0
110,76,77.1353946942856,1412.2799999999997
58,77,363.7028604451578,2.0
59,77,298.43679883810654,2.0
60,77,276.54673463919437,3.94
61,77,210.53607236299194,6.0
62,77,167.19215812054745,2.0
63,77,183.37325331787395,16.2
64,77,128.99838711251047,4.0
65,77,103.49580961413265,95.36000000000001
69,77,251.21190490243453,3.44
71,77,140.68922197388483,4.0
72,77,57.75948663170448,6529.879999999998
73,77,64.95045632439776,3170.3200000000015
74,77,107.21693930499053,436.84
75,77,151.66940579809963,44.8
76,77,47.51849048118334,2312.000000000001
77,77,0.0,160445.9600000002
78,77,101.43666736792257,1648.2000000000003
79,77,175.49656502651246,4.0
83,77,300.45257904162213,6.0
94,77,227.16679392724552,2.0
101,77,150.38677830932053,6.0
110,77,81.90220719512358,66.94
58,78,411.9643275682359,0.0
61,78,260.39581217570105,145.59999999999997
62,78,229.75803373829436,6.0
63,78,221.27993342098685,108.44000000000001
64,78,189.86524046788125,8.0
65,78,135.28407770276456,205.72
66,78,364.51697091353253,2.0
70,78,272.0167051186059,18.7
71,78,229.336919703767,56.18000000000001
72,78,156.8429318773002,54.64
73,78,132.62529756396597,79.02000000000001
74,78,165.4457929293016,19.02
75,78,173.46407721899897,56.0
76,78,112.22115926433827,1101.38
77,78,101.43666736792257,337.92
78,78,0.0,577573.6800000005
79,78,75.94965235773566,3896.4199999999987
80,78,149.9404459822485,971.2199999999999
82,78,304.1717841648514,2.0
83,78,208.2508493638493,46.339999999999996
85,78,315.0227558099064,2.0
86,78,276.06895854012646,6.0
87,78,263.3851340165818,428.0000000000001
88,78,329.16060061242905,2.0
89,78,299.6344457949033,6.0
101,78,69.12367572038626,2655.5800000000004
102,78,105.65954900797473,827.9399999999998
110,78,179.8490949087968,0.0
58,79,473.9399629464588,0.0
61,79,326.5218253482923,47.5
63,79,284.8201784148366,30.619999999999997
65,79,203.50682974904385,19.64
72,79,228.20035627566187,7.44
73,79,193.6880077789663,10.0
74,79,217.49491352127683,4.82
75,79,204.05114966046511,31.92
76,79,187.71469804303143,14.0
77,79,175.49656502651246,4.0
78,79,75.94965235773566,5791.220000000001
79,79,0.0,295951.70000000024
80,79,83.55044456021469,2931.8
82,79,278.8858802757279,48.040000000000006
83,79,165.8373708130496,28.66
84,79,308.73506305785315,4.0
85,79,273.1173175989611,29.64
86,79,232.8811664438169,2.0
87,79,212.39649506274043,417.9
88,79,272.98358708922376,2.0
89,79,240.28057258278565,19.48
101,79,50.63547955796728,1622.6399999999996
102,79,41.64017110440736,3908.1400000000003
110,79,255.4148422179021,5.46
58,80,505.4019446572899,26.6
65,80,254.9163217123561,6.0
73,80,276.20857891082335,7.719999999999999
76,80,253.93863664395448,2.0
77,80,251.2271406705535,0.0
78,80,149.9404459822485,410.20000000000005
79,80,83.55044456021469,984.8399999999999
80,80,0.0,446793.7599999995
81,80,296.5257040747903,4.0
82,80,218.99388505725372,44.400000000000006
83,80,98.34068371934553,2183.3799999999997
84,80,240.18490793730697,22.0
85,80,198.91399209965513,26.360000000000003
86,80,159.1866872466072,6.0
87,80,133.52179307318525,183.05999999999997
88,80,190.45893180333312,31.86
89,80,157.04587463920765,52.25999999999999
101,80,131.75230848609615,46.0
102,80,44.5458772866824,1627.8999999999985
58,81,457.1270317069354,7.0
81,81,0.0,329675.91999999963
82,81,77.96221827764693,3847.2999999999965
83,81,198.64727792677158,16.7
84,81,82.63929334682611,1552.3999999999996
85,81,131.10847680991418,21.46
86,81,154.3992720454054,20.0
87,81,190.57117588144533,16.18
88,81,202.1304910871397,2.0
89,81,221.6750837276735,4.0
58,82,458.8438969738229,0.0
63,82,337.1884034312476,2.0
79,82,278.8858802757279,4.0
80,82,218.99388505725372,16.98
81,82,77.96221827764693,8893.36
82,82,0.0,1023947.5400000014
83,82,120.85208296250417,2182.3
84,82,49.40808830411019,6661.420000000004
85,82,71.49816773002391,1895.22
86,82,81.05328818693316,602.1
87,82,116.73977579302354,362.0799999999999
88,82,144.58272441598666,18.98
89,82,155.4636873189145,47.63999999999999
58,92,403.5445920276723,6.16
81,92,354.15667575057313,0.0
90,92,144.1879937121178,178.34000000000003
91,92,103.26070329694905,677.6200000000001
92,92,0.0,497395.5000000016
95,92,77.51202749476151,3572.9799999999996
104,92,168.82628788344766,54.480000000000004
105,92,64.8337517594073,652.0
106,92,41.07062032931524,14925.72
107,92,55.12220798936838,9358.400000000007
58,102,477.79427714759447,20.3
63,102,292.553265924985,2.0
65,102,217.69103559111727,5.859999999999999
72,102,262.20184989635675,2.0
74,102,257.8286369400441,2.0
75,102,245.68082380216256,4.0
76,102,211.920527685339,4.0
77,102,207.06994150496965,2.0
78,102,105.65954900797473,536.4599999999999
79,102,41.64017110440736,2414.7999999999997
80,102,44.5458772866824,1926.3800000000003
82,102,241.15256555115187,33.54
83,102,125.3552737985855,62.75999999999999
84,102,268.8284203240031,2.0
87,102,170.7576159360036,8.0
101,102,92.06119271371797,27.72
102,102,0.0,125178.06
58,110,312.2829953607524,3.26
61,110,169.20428716829193,2.0
62,110,119.72845301662647,6.0
63,110,158.64324939724207,20.100000000000005
64,110,94.65886283033876,30.0
65,110,113.98271754460163,2.0
69,110,181.70181578663838,2.0
70,110,130.99457174270697,6.8
71,110,65.453325505745,2695.6800000000003
72,110,55.945258560394926,11422.580000000004
73,110,112.2085208715266,114.60000000000002
74,110,143.31107447965655,85.15999999999998
75,110,203.87719565410572,87.62
76,110,77.1353946942856,290.0
77,110,81.90220719512358,67.22
78,110,179.8490949087968,2.0
110,110,0.0,305848.2200000003
61,73,268.0658447922904,4.0
63,73,245.01762321845234,43.72
64,73,186.453699457132,2.0
65,73,168.21726679630842,15.46
69,73,293.791844737499,2.0
70,73,242.0202453708036,0.0
71,73,177.6618336468736,58.1
72,73,57.91327120569668,9014.300000000012
73,73,0.0,461825.82000000007
74,73,42.31289439538232,14848.920000000007
75,73,93.00670420603437,3374.4400000000005
76,73,111.67413267922349,109.02
77,73,64.95045632439776,2100.24
78,73,132.62529756396597,305.15999999999997
80,73,276.20857891082335,10.0
83,73,340.8485198219384,0.0
101,73,153.91280380166313,4.0
102,73,231.97276786881818,2.0
110,73,112.2085208715266,263.06
61,74,306.16588880972745,8.620000000000001
62,74,258.4567887179928,2.0
63,74,285.30759711571625,0.0
64,74,225.2070390739542,0.0
70,74,274.2772867993939,5.6
71,74,207.60342311484766,6.8
72,74,87.49585902926246,3984.9800000000005
73,74,42.31289439538232,6001.259999999995
74,74,0.0,297820.2400000002
75,74,64.09261634171152,12210.1
76,74,153.5854202544345,4.0
77,74,107.21693930499053,49.78
78,74,165.4457929293016,12.0
101,74,172.26760475333634,2.0
110,74,143.31107447965655,167.94
61,75,360.2694107307491,28.0
62,75,314.30484991474935,4.0
63,75,335.000513311929,19.14
64,75,278.4641002373047,2.0
65,75,253.49467165217763,4.0
71,75,269.05874615683416,8.96
72,75,148.11783115020788,503.51999999999987
73,75,93.00670420603437,2079.5600000000004
74,75,64.09261634171152,8587.580000000002
75,75,0.0,630987.6200000006
76,75,199.0088513019608,8.0
77,75,151.66940579809963,56.32
78,75,173.46407721899897,25.740000000000002
79,75,204.05114966046511,2.0
101,75,153.8400386440072,4.0
102,75,245.68082380216256,2.0
110,75,203.87719565410572,34.11999999999999
61,101,329.0922658502621,2.0
63,101,290.3631823472101,148.1
64,101,256.53093926378193,2.0
65,101,203.95259088690887,6.0
72,101,196.4504577269054,2.0
73,101,153.91280380166313,2.0
74,101,172.26760475333634,2.0
75,101,153.8400386440072,6.0
77,101,150.38677830932053,14.86
78,101,69.12367572038626,1588.0000000000005
79,101,50.63547955796728,1611.8999999999996
80,101,131.75230848609615,50.56
83,101,216.3834512096269,12.920000000000002
101,101,0.0,131050.04000000001
102,101,92.06119271371797,18.0
110,101,232.2884108502184,0.0
78,87,263.3851340165818,8.0
79,87,212.39649506274043,158.0
80,87,133.52179307318525,124.28000000000002
81,87,190.57117588144533,140.08000000000004
82,87,116.73977579302354,435.47999999999985
83,87,59.51752633322637,7249.880000000001
84,87,117.37255103832489,883.78
85,87,69.19992130363306,2953.5399999999986
86,87,36.190793194790814,6374.399999999997
87,87,0.0,885675.6399999958
88,87,68.50627632100952,1895.9799999999996
89,87,51.77778141135417,10759.18
101,87,262.68687921283953,6.0
102,87,170.7576159360036,12.0
79,85,273.1173175989611,4.0
80,85,198.91399209965513,2.0
81,85,131.10847680991418,49.44000000000001
82,85,71.49816773002391,789.86
83,85,108.03587390690984,47.8
84,85,50.76738463613424,5070.279999999997
85,85,0.0,203922.10000000027
86,85,40.246758164079594,2324.46
87,85,69.19992130363306,1021.0400000000001
88,85,73.71582362486187,765.1600000000002
89,85,90.64891874410065,78.56
102,85,231.99199901586243,2.0
79,86,232.8811664438169,6.02
80,86,159.1866872466072,4.0
81,86,154.3992720454054,47.38000000000001
82,86,81.05328818693316,789.0799999999999
83,86,68.19918119948724,1092.6
84,86,83.28371768113817,345.4400000000001
85,86,40.246758164079594,2448.879999999999
86,86,0.0,130408.01999999996
87,86,36.190793194790814,4427.780000000003
88,86,78.2168765551744,73.18
89,86,77.51987269798268,136.14000000000001
79,88,272.98358708922376,6.0
80,88,190.45893180333312,12.0
82,88,144.58272441598666,26.54
83,88,128.01502601592458,30.64
84,88,119.53092288563823,209.82000000000002
85,88,73.71582362486187,1988.9599999999991
86,88,78.2168765551744,68.03999999999999
87,88,68.50627632100952,1961.2599999999995
88,88,0.0,271705.95999999996
89,88,36.191527523088794,3989.320000000001
80,89,157.04587463920765,16.0
81,89,221.6750837276735,37.06
82,89,155.4636873189145,68.44
83,89,107.54271529780857,341.98
84,89,140.87568938908123,46.84
85,89,90.64891874410065,183.48000000000008
86,89,77.51987269798268,217.32000000000002
87,89,51.77778141135417,8461.400000000001
88,89,36.191527523088794,2198.0000000000005
89,89,0.0,309004.10000000003
81,84,82.63929334682611,784.5000000000001
82,84,49.40808830411019,1586.6799999999998
83,84,143.6455632693825,32.0
84,84,0.0,331814.03999999975
85,84,50.76738463613424,3264.4600000000014
86,84,83.28371768113817,154.64
87,84,117.37255103832489,175.6
88,84,119.53092288563823,38.24
89,84,140.87568938908123,44.46
102,84,268.8284203240031,2.0
90,91,62.24790410904853,2281.3200000000006
91,91,0.0,125735.98000000001
92,91,103.26070329694905,404.37999999999994
95,91,60.50997034708878,3072.22
104,91,65.83915323108985,806.9999999999995
105,91,48.750340622977156,442.0
106,91,94.5238098520624,144.10000000000002
107,91,136.8024914618967,39.94
90,95,71.1437422617853,490.84000000000003
91,95,60.50997034708878,1377.64
92,95,77.51202749476151,1344.3399999999997
